date,item_type,item_name,quantity,price,total_amount,season
2024-02-06,Pants,Wide Leg Pants,2,159.28,318.56,Winter
2024-02-06,Dress,Evening Cocktail Dress,2,131.92,263.84,Winter
2024-02-06,Blouse,Casual Top,2,52.66,105.32,Winter
2024-02-06,Blouse,Casual Top,3,103.08,309.24,Winter
2024-02-06,Pants,Wide Leg Pants,3,164.69,494.07,Winter
2024-02-06,Dress,Casual Maxi Dress,3,183.06,549.1800000000001,Winter
2024-02-06,Pants,Wide Leg Pants,2,166.0,332.0,Winter
2024-02-07,Pants,Jeans,2,99.97,199.94,Winter
2024-02-07,Dress,Business Formal Dress,1,124.95,124.95,Winter
2024-02-07,Dress,Casual Maxi Dress,1,139.77,139.77,Winter
2024-02-07,Dress,Casual Maxi Dress,2,94.75,189.5,Winter
2024-02-07,Pants,Jeans,3,107.65,322.95000000000005,Winter
2024-02-07,Pants,Casual Pants,1,185.49,185.49,Winter
2024-02-07,Dress,Casual Maxi Dress,3,124.0,372.0,Winter
2024-02-07,Blouse,Formal Blouse,3,70.94,212.82,Winter
2024-02-07,Pants,Business Trousers,2,117.44,234.88,Winter
2024-02-08,Dress,Summer Floral Dress,2,167.39,334.78,Winter
2024-02-08,Pants,Wide Leg Pants,2,133.91,267.82,Winter
2024-02-08,Dress,Summer Floral Dress,3,75.7,227.10000000000002,Winter
2024-02-08,Pants,Jeans,3,140.08,420.24,Winter
2024-02-08,Pants,Business Trousers,1,96.97,96.97,Winter
2024-02-08,Blouse,Formal Blouse,3,63.84,191.52,Winter
2024-02-08,Dress,Evening Cocktail Dress,1,79.54,79.54,Winter
2024-02-09,Blouse,Casual Top,1,68.8,68.8,Winter
2024-02-09,Blouse,Casual Top,3,88.33,264.99,Winter
2024-02-09,Blouse,Cotton Shirt,2,75.07,150.14,Winter
2024-02-09,Pants,Wide Leg Pants,1,131.96,131.96,Winter
2024-02-09,Blouse,Cotton Shirt,2,80.4,160.8,Winter
2024-02-09,Pants,Casual Pants,3,160.76,482.28,Winter
2024-02-09,Dress,Summer Floral Dress,2,188.74,377.48,Winter
2024-02-10,Pants,Wide Leg Pants,1,98.56,98.56,Winter
2024-02-10,Blouse,Casual Top,2,50.47,100.94,Winter
2024-02-10,Blouse,Casual Top,2,105.2,210.4,Winter
2024-02-10,Blouse,Casual Top,1,54.79,54.79,Winter
2024-02-10,Dress,Summer Floral Dress,1,113.84,113.84,Winter
2024-02-10,Dress,Business Formal Dress,3,114.9,344.70000000000005,Winter
2024-02-10,Blouse,Cotton Shirt,2,94.4,188.8,Winter
2024-02-10,Blouse,Cotton Shirt,2,114.72,229.44,Winter
2024-02-10,Pants,Wide Leg Pants,3,94.09,282.27,Winter
2024-02-10,Dress,Casual Maxi Dress,1,194.04,194.04,Winter
2024-02-10,Blouse,Silk Blouse,1,53.16,53.16,Winter
2024-02-10,Blouse,Casual Top,2,118.68,237.36,Winter
2024-02-10,Blouse,Casual Top,3,76.16,228.48,Winter
2024-02-10,Pants,Casual Pants,2,154.17,308.34,Winter
2024-02-10,Blouse,Cotton Shirt,3,85.19,255.57,Winter
2024-02-10,Pants,Business Trousers,2,100.51,201.02,Winter
2024-02-11,Pants,Jeans,3,89.32,267.96,Winter
2024-02-11,Dress,Summer Floral Dress,2,190.45,380.9,Winter
2024-02-11,Pants,Casual Pants,1,133.58,133.58,Winter
2024-02-11,Dress,Casual Maxi Dress,3,126.05,378.15,Winter
2024-02-11,Blouse,Cotton Shirt,2,106.54,213.08,Winter
2024-02-11,Dress,Business Formal Dress,3,142.04,426.12,Winter
2024-02-11,Pants,Wide Leg Pants,3,104.35,313.04999999999995,Winter
2024-02-11,Dress,Summer Floral Dress,3,123.8,371.4,Winter
2024-02-11,Dress,Casual Maxi Dress,2,130.31,260.62,Winter
2024-02-11,Dress,Casual Maxi Dress,1,123.44,123.44,Winter
2024-02-11,Blouse,Casual Top,2,89.39,178.78,Winter
2024-02-11,Dress,Casual Maxi Dress,2,147.37,294.74,Winter
2024-02-11,Dress,Evening Cocktail Dress,2,133.84,267.68,Winter
2024-02-11,Pants,Jeans,3,168.44,505.32,Winter
2024-02-11,Blouse,Formal Blouse,2,96.39,192.78,Winter
2024-02-11,Dress,Business Formal Dress,2,118.73,237.46,Winter
2024-02-11,Dress,Casual Maxi Dress,2,96.96,193.92,Winter
2024-02-12,Pants,Jeans,2,108.45,216.9,Winter
2024-02-12,Blouse,Formal Blouse,2,82.04,164.08,Winter
2024-02-12,Dress,Summer Floral Dress,1,98.64,98.64,Winter
2024-02-12,Pants,Jeans,1,138.4,138.4,Winter
2024-02-12,Blouse,Formal Blouse,3,62.08,186.24,Winter
2024-02-12,Dress,Summer Floral Dress,3,120.96,362.88,Winter
2024-02-12,Dress,Summer Floral Dress,1,110.1,110.1,Winter
2024-02-12,Pants,Casual Pants,2,108.14,216.28,Winter
2024-02-12,Pants,Jeans,2,101.13,202.26,Winter
2024-02-12,Dress,Evening Cocktail Dress,1,160.7,160.7,Winter
2024-02-12,Dress,Summer Floral Dress,3,98.86,296.58,Winter
2024-02-13,Dress,Summer Floral Dress,1,86.86,86.86,Winter
2024-02-13,Pants,Business Trousers,1,121.33,121.33,Winter
2024-02-13,Dress,Summer Floral Dress,3,165.99,497.97,Winter
2024-02-13,Pants,Jeans,1,105.03,105.03,Winter
2024-02-13,Blouse,Cotton Shirt,3,53.57,160.71,Winter
2024-02-13,Dress,Business Formal Dress,1,69.9,69.9,Winter
2024-02-13,Pants,Casual Pants,1,131.64,131.64,Winter
2024-02-13,Pants,Business Trousers,3,93.96,281.88,Winter
2024-02-13,Blouse,Casual Top,1,60.87,60.87,Winter
2024-02-13,Blouse,Casual Top,2,103.88,207.76,Winter
2024-02-14,Dress,Casual Maxi Dress,3,129.15,387.45000000000005,Winter
2024-02-14,Pants,Jeans,2,119.81,239.62,Winter
2024-02-14,Pants,Wide Leg Pants,2,97.13,194.26,Winter
2024-02-14,Blouse,Casual Top,2,102.87,205.74,Winter
2024-02-14,Dress,Summer Floral Dress,1,169.73,169.73,Winter
2024-02-14,Blouse,Silk Blouse,3,126.07,378.21,Winter
2024-02-14,Blouse,Silk Blouse,2,116.05,232.1,Winter
2024-02-14,Pants,Jeans,2,84.69,169.38,Winter
2024-02-14,Dress,Evening Cocktail Dress,1,190.03,190.03,Winter
2024-02-14,Pants,Wide Leg Pants,1,168.72,168.72,Winter
2024-02-15,Dress,Casual Maxi Dress,2,200.61,401.22,Winter
2024-02-15,Dress,Business Formal Dress,2,158.03,316.06,Winter
2024-02-15,Blouse,Casual Top,2,61.74,123.48,Winter
2024-02-15,Pants,Business Trousers,1,176.38,176.38,Winter
2024-02-15,Dress,Summer Floral Dress,3,75.6,226.79999999999998,Winter
2024-02-15,Dress,Casual Maxi Dress,1,191.44,191.44,Winter
2024-02-15,Blouse,Cotton Shirt,3,123.05,369.15,Winter
2024-02-15,Blouse,Cotton Shirt,1,109.98,109.98,Winter
2024-02-15,Pants,Casual Pants,1,176.64,176.64,Winter
2024-02-15,Blouse,Cotton Shirt,1,100.93,100.93,Winter
2024-02-15,Pants,Business Trousers,3,122.38,367.14,Winter
2024-02-16,Dress,Summer Floral Dress,1,149.98,149.98,Winter
2024-02-16,Pants,Wide Leg Pants,3,84.38,253.14,Winter
2024-02-16,Pants,Wide Leg Pants,2,154.97,309.94,Winter
2024-02-17,Blouse,Cotton Shirt,1,89.04,89.04,Winter
2024-02-17,Blouse,Casual Top,2,90.53,181.06,Winter
2024-02-17,Dress,Summer Floral Dress,1,112.46,112.46,Winter
2024-02-17,Blouse,Casual Top,3,95.41,286.23,Winter
2024-02-17,Pants,Wide Leg Pants,2,142.14,284.28,Winter
2024-02-17,Blouse,Casual Top,1,125.44,125.44,Winter
2024-02-17,Dress,Casual Maxi Dress,3,125.64,376.92,Winter
2024-02-17,Dress,Business Formal Dress,3,202.64,607.92,Winter
2024-02-17,Pants,Casual Pants,1,104.09,104.09,Winter
2024-02-17,Blouse,Formal Blouse,1,57.11,57.11,Winter
2024-02-17,Dress,Business Formal Dress,1,160.8,160.8,Winter
2024-02-17,Pants,Wide Leg Pants,2,141.03,282.06,Winter
2024-02-17,Blouse,Cotton Shirt,1,80.99,80.99,Winter
2024-02-17,Blouse,Silk Blouse,3,90.8,272.4,Winter
2024-02-17,Pants,Wide Leg Pants,1,102.4,102.4,Winter
2024-02-17,Pants,Casual Pants,1,114.69,114.69,Winter
2024-02-17,Blouse,Silk Blouse,2,69.53,139.06,Winter
2024-02-17,Pants,Jeans,1,142.22,142.22,Winter
2024-02-17,Blouse,Formal Blouse,3,125.11,375.33,Winter
2024-02-18,Dress,Evening Cocktail Dress,2,93.47,186.94,Winter
2024-02-18,Blouse,Silk Blouse,1,116.19,116.19,Winter
2024-02-18,Blouse,Formal Blouse,2,111.44,222.88,Winter
2024-02-18,Pants,Wide Leg Pants,2,128.56,257.12,Winter
2024-02-18,Dress,Evening Cocktail Dress,2,175.0,350.0,Winter
2024-02-18,Dress,Casual Maxi Dress,3,148.53,445.59000000000003,Winter
2024-02-18,Dress,Casual Maxi Dress,1,190.08,190.08,Winter
2024-02-18,Pants,Business Trousers,1,93.14,93.14,Winter
2024-02-18,Pants,Casual Pants,3,148.37,445.11,Winter
2024-02-18,Blouse,Silk Blouse,1,80.27,80.27,Winter
2024-02-18,Dress,Evening Cocktail Dress,3,83.14,249.42000000000002,Winter
2024-02-18,Pants,Business Trousers,2,155.79,311.58,Winter
2024-02-18,Blouse,Silk Blouse,1,106.41,106.41,Winter
2024-02-18,Pants,Casual Pants,2,119.64,239.28,Winter
2024-02-18,Pants,Wide Leg Pants,2,161.03,322.06,Winter
2024-02-18,Pants,Business Trousers,1,91.38,91.38,Winter
2024-02-19,Dress,Business Formal Dress,1,90.5,90.5,Winter
2024-02-19,Pants,Jeans,1,121.14,121.14,Winter
2024-02-19,Dress,Business Formal Dress,1,72.24,72.24,Winter
2024-02-19,Pants,Wide Leg Pants,2,141.12,282.24,Winter
2024-02-19,Blouse,Formal Blouse,1,91.64,91.64,Winter
2024-02-19,Blouse,Formal Blouse,2,64.23,128.46,Winter
2024-02-19,Pants,Wide Leg Pants,1,154.28,154.28,Winter
2024-02-19,Pants,Jeans,2,131.01,262.02,Winter
2024-02-19,Blouse,Casual Top,1,125.93,125.93,Winter
2024-02-19,Pants,Casual Pants,2,104.5,209.0,Winter
2024-02-19,Blouse,Cotton Shirt,1,85.03,85.03,Winter
2024-02-19,Pants,Wide Leg Pants,3,124.11,372.33,Winter
2024-02-19,Pants,Wide Leg Pants,1,84.96,84.96,Winter
2024-02-19,Dress,Evening Cocktail Dress,2,138.88,277.76,Winter
2024-02-19,Blouse,Cotton Shirt,1,112.03,112.03,Winter
2024-02-19,Dress,Business Formal Dress,2,136.81,273.62,Winter
2024-02-20,Dress,Summer Floral Dress,1,113.21,113.21,Winter
2024-02-20,Dress,Summer Floral Dress,2,107.21,214.42,Winter
2024-02-20,Pants,Jeans,3,147.66,442.98,Winter
2024-02-20,Blouse,Formal Blouse,3,111.9,335.70000000000005,Winter
2024-02-20,Blouse,Casual Top,2,117.11,234.22,Winter
2024-02-20,Pants,Business Trousers,2,95.37,190.74,Winter
2024-02-20,Dress,Casual Maxi Dress,2,161.42,322.84,Winter
2024-02-21,Blouse,Cotton Shirt,3,113.47,340.40999999999997,Winter
2024-02-21,Blouse,Silk Blouse,3,74.8,224.39999999999998,Winter
2024-02-21,Blouse,Formal Blouse,2,104.6,209.2,Winter
2024-02-21,Blouse,Casual Top,2,94.84,189.68,Winter
2024-02-21,Dress,Evening Cocktail Dress,2,81.78,163.56,Winter
2024-02-21,Dress,Business Formal Dress,1,151.44,151.44,Winter
2024-02-22,Dress,Business Formal Dress,1,136.18,136.18,Winter
2024-02-22,Blouse,Silk Blouse,2,102.3,204.6,Winter
2024-02-22,Dress,Evening Cocktail Dress,3,136.7,410.09999999999997,Winter
2024-02-22,Dress,Business Formal Dress,1,176.48,176.48,Winter
2024-02-22,Pants,Jeans,1,177.42,177.42,Winter
2024-02-22,Pants,Jeans,3,82.84,248.52,Winter
2024-02-22,Blouse,Cotton Shirt,3,101.02,303.06,Winter
2024-02-22,Pants,Casual Pants,2,143.76,287.52,Winter
2024-02-22,Blouse,Silk Blouse,3,53.65,160.95,Winter
2024-02-22,Blouse,Silk Blouse,3,98.56,295.68,Winter
2024-02-22,Dress,Casual Maxi Dress,3,97.46,292.38,Winter
2024-02-22,Dress,Summer Floral Dress,2,177.36,354.72,Winter
2024-02-22,Pants,Casual Pants,1,157.55,157.55,Winter
2024-02-22,Pants,Wide Leg Pants,3,170.71,512.13,Winter
2024-02-23,Dress,Business Formal Dress,2,158.69,317.38,Winter
2024-02-23,Pants,Jeans,3,96.92,290.76,Winter
2024-02-23,Blouse,Casual Top,3,64.57,193.70999999999998,Winter
2024-02-23,Pants,Wide Leg Pants,3,134.82,404.46,Winter
2024-02-23,Dress,Summer Floral Dress,2,175.39,350.78,Winter
2024-02-23,Pants,Jeans,1,97.25,97.25,Winter
2024-02-23,Blouse,Cotton Shirt,2,69.79,139.58,Winter
2024-02-23,Pants,Jeans,1,103.29,103.29,Winter
2024-02-23,Dress,Summer Floral Dress,2,64.08,128.16,Winter
2024-02-23,Dress,Summer Floral Dress,1,91.53,91.53,Winter
2024-02-23,Dress,Business Formal Dress,3,134.01,402.03,Winter
2024-02-24,Dress,Business Formal Dress,1,101.4,101.4,Winter
2024-02-24,Blouse,Cotton Shirt,2,61.0,122.0,Winter
2024-02-24,Pants,Business Trousers,1,149.12,149.12,Winter
2024-02-24,Blouse,Cotton Shirt,1,111.8,111.8,Winter
2024-02-24,Dress,Summer Floral Dress,1,77.32,77.32,Winter
2024-02-24,Dress,Summer Floral Dress,1,181.21,181.21,Winter
2024-02-24,Dress,Evening Cocktail Dress,1,199.06,199.06,Winter
2024-02-24,Pants,Casual Pants,3,154.01,462.03,Winter
2024-02-24,Blouse,Casual Top,1,67.16,67.16,Winter
2024-02-24,Pants,Wide Leg Pants,1,178.11,178.11,Winter
2024-02-24,Dress,Casual Maxi Dress,1,162.29,162.29,Winter
2024-02-24,Dress,Casual Maxi Dress,1,167.6,167.6,Winter
2024-02-24,Pants,Wide Leg Pants,1,94.18,94.18,Winter
2024-02-24,Dress,Business Formal Dress,2,170.71,341.42,Winter
2024-02-24,Pants,Jeans,3,189.89,569.67,Winter
2024-02-24,Pants,Casual Pants,3,167.46,502.38,Winter
2024-02-24,Pants,Jeans,2,93.43,186.86,Winter
2024-02-24,Blouse,Casual Top,2,54.5,109.0,Winter
2024-02-25,Blouse,Formal Blouse,1,55.57,55.57,Winter
2024-02-25,Pants,Wide Leg Pants,1,165.88,165.88,Winter
2024-02-25,Dress,Evening Cocktail Dress,3,160.4,481.20000000000005,Winter
2024-02-25,Dress,Business Formal Dress,2,152.71,305.42,Winter
2024-02-25,Dress,Summer Floral Dress,3,203.39,610.17,Winter
2024-02-25,Blouse,Formal Blouse,1,126.48,126.48,Winter
2024-02-25,Pants,Wide Leg Pants,1,95.11,95.11,Winter
2024-02-25,Dress,Business Formal Dress,2,172.27,344.54,Winter
2024-02-25,Pants,Jeans,2,119.33,238.66,Winter
2024-02-26,Pants,Jeans,1,130.26,130.26,Winter
2024-02-26,Blouse,Cotton Shirt,1,70.9,70.9,Winter
2024-02-26,Pants,Jeans,1,84.17,84.17,Winter
2024-02-26,Pants,Jeans,3,170.92,512.76,Winter
2024-02-26,Pants,Business Trousers,3,110.71,332.13,Winter
2024-02-26,Blouse,Silk Blouse,1,109.4,109.4,Winter
2024-02-26,Blouse,Casual Top,2,108.86,217.72,Winter
2024-02-26,Pants,Casual Pants,3,153.67,461.01,Winter
2024-02-27,Blouse,Cotton Shirt,2,127.77,255.54,Winter
2024-02-27,Dress,Summer Floral Dress,1,86.53,86.53,Winter
2024-02-27,Dress,Casual Maxi Dress,2,75.81,151.62,Winter
2024-02-27,Pants,Casual Pants,1,137.43,137.43,Winter
2024-02-27,Blouse,Formal Blouse,1,109.65,109.65,Winter
2024-02-27,Pants,Casual Pants,3,94.24,282.71999999999997,Winter
2024-02-28,Pants,Business Trousers,3,165.0,495.0,Winter
2024-02-28,Blouse,Cotton Shirt,1,49.75,49.75,Winter
2024-02-28,Dress,Casual Maxi Dress,3,208.1,624.3,Winter
2024-02-28,Blouse,Cotton Shirt,2,65.32,130.64,Winter
2024-02-28,Dress,Business Formal Dress,3,182.12,546.36,Winter
2024-02-28,Pants,Jeans,1,121.18,121.18,Winter
2024-02-28,Dress,Business Formal Dress,2,139.35,278.7,Winter
2024-02-28,Blouse,Cotton Shirt,1,51.82,51.82,Winter
2024-02-28,Blouse,Cotton Shirt,1,108.96,108.96,Winter
2024-02-28,Dress,Business Formal Dress,3,110.36,331.08,Winter
2024-02-28,Pants,Casual Pants,3,133.59,400.77,Winter
2024-02-28,Dress,Evening Cocktail Dress,1,116.44,116.44,Winter
2024-02-29,Blouse,Casual Top,2,66.38,132.76,Winter
2024-02-29,Dress,Evening Cocktail Dress,3,122.96,368.88,Winter
2024-02-29,Dress,Evening Cocktail Dress,1,153.38,153.38,Winter
2024-02-29,Dress,Business Formal Dress,3,121.44,364.32,Winter
2024-02-29,Dress,Evening Cocktail Dress,1,168.64,168.64,Winter
2024-02-29,Blouse,Formal Blouse,2,105.24,210.48,Winter
2024-02-29,Blouse,Cotton Shirt,3,113.4,340.20000000000005,Winter
2024-02-29,Pants,Business Trousers,3,151.54,454.62,Winter
2024-02-29,Blouse,Casual Top,2,75.74,151.48,Winter
2024-02-29,Blouse,Cotton Shirt,3,65.79,197.37,Winter
2024-02-29,Dress,Business Formal Dress,1,80.29,80.29,Winter
2024-03-01,Dress,Casual Maxi Dress,3,308.74,926.22,Spring
2024-03-01,Pants,Business Trousers,1,152.98,152.98,Spring
2024-03-01,Dress,Summer Floral Dress,3,267.46,802.3799999999999,Spring
2024-03-01,Pants,Casual Pants,2,105.89,211.78,Spring
2024-03-01,Pants,Casual Pants,1,120.47,120.47,Spring
2024-03-01,Dress,Business Formal Dress,2,198.08,396.16,Spring
2024-03-01,Pants,Business Trousers,2,132.02,264.04,Spring
2024-03-02,Blouse,Cotton Shirt,1,92.1,92.1,Spring
2024-03-02,Pants,Business Trousers,3,139.43,418.29,Spring
2024-03-02,Blouse,Formal Blouse,3,108.38,325.14,Spring
2024-03-02,Dress,Summer Floral Dress,1,223.16,223.16,Spring
2024-03-02,Dress,Evening Cocktail Dress,2,343.01,686.02,Spring
2024-03-02,Blouse,Casual Top,3,68.88,206.64,Spring
2024-03-02,Blouse,Formal Blouse,1,109.13,109.13,Spring
2024-03-02,Blouse,Silk Blouse,1,80.23,80.23,Spring
2024-03-02,Pants,Wide Leg Pants,1,128.13,128.13,Spring
2024-03-02,Blouse,Casual Top,2,69.63,139.26,Spring
2024-03-02,Blouse,Casual Top,3,92.37,277.11,Spring
2024-03-02,Blouse,Casual Top,2,165.08,330.16,Spring
2024-03-02,Pants,Jeans,2,145.03,290.06,Spring
2024-03-02,Dress,Summer Floral Dress,3,321.78,965.3399999999999,Spring
2024-03-03,Dress,Casual Maxi Dress,3,194.33,582.99,Spring
2024-03-03,Pants,Jeans,3,134.92,404.76,Spring
2024-03-03,Pants,Wide Leg Pants,2,153.31,306.62,Spring
2024-03-03,Blouse,Casual Top,2,145.62,291.24,Spring
2024-03-03,Dress,Summer Floral Dress,2,354.09,708.18,Spring
2024-03-03,Dress,Casual Maxi Dress,1,289.54,289.54,Spring
2024-03-03,Dress,Casual Maxi Dress,1,184.59,184.59,Spring
2024-03-03,Dress,Summer Floral Dress,2,135.55,271.1,Spring
2024-03-03,Dress,Business Formal Dress,1,212.13,212.13,Spring
2024-03-03,Pants,Jeans,1,119.51,119.51,Spring
2024-03-03,Dress,Summer Floral Dress,2,323.56,647.12,Spring
2024-03-03,Pants,Business Trousers,1,140.25,140.25,Spring
2024-03-03,Dress,Evening Cocktail Dress,2,127.39,254.78,Spring
2024-03-03,Blouse,Silk Blouse,1,108.28,108.28,Spring
2024-03-03,Blouse,Cotton Shirt,2,152.1,304.2,Spring
2024-03-04,Blouse,Cotton Shirt,3,153.35,460.04999999999995,Spring
2024-03-04,Dress,Casual Maxi Dress,3,244.25,732.75,Spring
2024-03-04,Blouse,Casual Top,3,100.72,302.15999999999997,Spring
2024-03-04,Pants,Casual Pants,3,113.75,341.25,Spring
2024-03-04,Dress,Business Formal Dress,2,244.1,488.2,Spring
2024-03-04,Blouse,Formal Blouse,1,85.01,85.01,Spring
2024-03-05,Blouse,Formal Blouse,2,162.15,324.3,Spring
2024-03-05,Blouse,Silk Blouse,1,66.53,66.53,Spring
2024-03-05,Blouse,Formal Blouse,1,158.26,158.26,Spring
2024-03-05,Blouse,Casual Top,3,146.73,440.18999999999994,Spring
2024-03-05,Pants,Business Trousers,3,104.76,314.28000000000003,Spring
2024-03-05,Pants,Business Trousers,2,155.8,311.6,Spring
2024-03-05,Dress,Business Formal Dress,3,176.46,529.38,Spring
2024-03-06,Dress,Casual Maxi Dress,2,156.15,312.3,Spring
2024-03-06,Blouse,Cotton Shirt,2,110.25,220.5,Spring
2024-03-06,Blouse,Formal Blouse,1,127.5,127.5,Spring
2024-03-06,Pants,Casual Pants,2,93.92,187.84,Spring
2024-03-06,Dress,Business Formal Dress,1,157.71,157.71,Spring
2024-03-06,Pants,Business Trousers,2,108.63,217.26,Spring
2024-03-06,Blouse,Cotton Shirt,1,152.81,152.81,Spring
2024-03-06,Pants,Jeans,1,97.77,97.77,Spring
2024-03-06,Pants,Business Trousers,1,157.57,157.57,Spring
2024-03-06,Blouse,Silk Blouse,2,97.29,194.58,Spring
2024-03-06,Blouse,Formal Blouse,3,131.94,395.82,Spring
2024-03-07,Dress,Business Formal Dress,2,331.15,662.3,Spring
2024-03-07,Blouse,Silk Blouse,1,164.94,164.94,Spring
2024-03-07,Dress,Business Formal Dress,2,338.19,676.38,Spring
2024-03-07,Pants,Wide Leg Pants,3,97.29,291.87,Spring
2024-03-07,Blouse,Formal Blouse,1,131.47,131.47,Spring
2024-03-07,Dress,Business Formal Dress,3,231.34,694.02,Spring
2024-03-07,Blouse,Cotton Shirt,2,89.11,178.22,Spring
2024-03-07,Blouse,Silk Blouse,2,88.65,177.3,Spring
2024-03-08,Dress,Casual Maxi Dress,2,220.29,440.58,Spring
2024-03-08,Pants,Business Trousers,2,108.2,216.4,Spring
2024-03-08,Dress,Summer Floral Dress,2,309.96,619.92,Spring
2024-03-08,Pants,Casual Pants,1,126.07,126.07,Spring
2024-03-08,Blouse,Cotton Shirt,3,96.45,289.35,Spring
2024-03-08,Pants,Jeans,1,146.02,146.02,Spring
2024-03-08,Pants,Casual Pants,3,75.94,227.82,Spring
2024-03-08,Blouse,Silk Blouse,3,86.12,258.36,Spring
2024-03-08,Pants,Business Trousers,1,71.99,71.99,Spring
2024-03-08,Dress,Evening Cocktail Dress,1,298.13,298.13,Spring
2024-03-09,Dress,Casual Maxi Dress,1,172.39,172.39,Spring
2024-03-09,Blouse,Formal Blouse,3,63.72,191.16,Spring
2024-03-09,Pants,Jeans,2,109.23,218.46,Spring
2024-03-09,Blouse,Casual Top,2,103.39,206.78,Spring
2024-03-09,Pants,Casual Pants,2,156.91,313.82,Spring
2024-03-09,Pants,Wide Leg Pants,2,70.62,141.24,Spring
2024-03-09,Blouse,Cotton Shirt,1,92.82,92.82,Spring
2024-03-09,Pants,Jeans,2,150.97,301.94,Spring
2024-03-09,Pants,Business Trousers,1,144.55,144.55,Spring
2024-03-09,Pants,Jeans,3,134.4,403.20000000000005,Spring
2024-03-09,Pants,Business Trousers,3,94.34,283.02,Spring
2024-03-09,Blouse,Casual Top,1,136.88,136.88,Spring
2024-03-09,Dress,Evening Cocktail Dress,1,118.42,118.42,Spring
2024-03-09,Dress,Evening Cocktail Dress,3,257.59,772.77,Spring
2024-03-09,Dress,Casual Maxi Dress,1,290.82,290.82,Spring
2024-03-09,Pants,Wide Leg Pants,2,147.95,295.9,Spring
2024-03-09,Dress,Summer Floral Dress,1,256.29,256.29,Spring
2024-03-09,Pants,Casual Pants,1,76.11,76.11,Spring
2024-03-10,Blouse,Silk Blouse,3,93.37,280.11,Spring
2024-03-10,Pants,Wide Leg Pants,1,140.02,140.02,Spring
2024-03-10,Pants,Business Trousers,1,74.73,74.73,Spring
2024-03-10,Pants,Wide Leg Pants,1,79.34,79.34,Spring
2024-03-10,Dress,Summer Floral Dress,3,115.03,345.09000000000003,Spring
2024-03-10,Dress,Evening Cocktail Dress,1,328.3,328.3,Spring
2024-03-10,Dress,Casual Maxi Dress,2,215.27,430.54,Spring
2024-03-10,Blouse,Formal Blouse,3,78.0,234.0,Spring
2024-03-10,Blouse,Casual Top,1,109.81,109.81,Spring
2024-03-10,Pants,Jeans,1,122.25,122.25,Spring
2024-03-10,Pants,Wide Leg Pants,2,129.88,259.76,Spring
2024-03-10,Dress,Casual Maxi Dress,2,271.16,542.32,Spring
2024-03-10,Blouse,Formal Blouse,1,141.03,141.03,Spring
2024-03-10,Pants,Jeans,1,75.38,75.38,Spring
2024-03-10,Blouse,Silk Blouse,2,67.84,135.68,Spring
2024-03-10,Blouse,Formal Blouse,2,78.26,156.52,Spring
2024-03-10,Dress,Summer Floral Dress,1,190.3,190.3,Spring
2024-03-10,Pants,Wide Leg Pants,1,111.28,111.28,Spring
2024-03-11,Dress,Evening Cocktail Dress,1,322.04,322.04,Spring
2024-03-11,Blouse,Casual Top,1,67.52,67.52,Spring
2024-03-11,Blouse,Formal Blouse,1,147.17,147.17,Spring
2024-03-11,Blouse,Cotton Shirt,2,94.22,188.44,Spring
2024-03-11,Dress,Summer Floral Dress,1,312.6,312.6,Spring
2024-03-11,Dress,Summer Floral Dress,3,135.49,406.47,Spring
2024-03-11,Pants,Casual Pants,3,120.73,362.19,Spring
2024-03-11,Dress,Business Formal Dress,3,283.77,851.31,Spring
2024-03-11,Pants,Business Trousers,1,152.65,152.65,Spring
2024-03-11,Dress,Business Formal Dress,1,213.1,213.1,Spring
2024-03-11,Dress,Summer Floral Dress,1,259.99,259.99,Spring
2024-03-11,Dress,Evening Cocktail Dress,2,347.48,694.96,Spring
2024-03-11,Dress,Business Formal Dress,2,324.25,648.5,Spring
2024-03-11,Pants,Jeans,3,92.18,276.54,Spring
2024-03-11,Dress,Casual Maxi Dress,2,326.44,652.88,Spring
2024-03-11,Blouse,Casual Top,3,103.62,310.86,Spring
2024-03-11,Blouse,Silk Blouse,1,76.29,76.29,Spring
2024-03-12,Dress,Business Formal Dress,3,127.01,381.03000000000003,Spring
2024-03-12,Dress,Casual Maxi Dress,1,210.79,210.79,Spring
2024-03-12,Dress,Evening Cocktail Dress,3,198.0,594.0,Spring
